	RR	Timestamp	SensorContact	errorEstimate	blockerBit		54,10%
2782	711	1,62542E+12	-1	-1	-1	1021	
2783	759	1,62542E+12	-1	-1	-1	989	
2784	671	1,62542E+12	-1	-1	-1	2011	
2785	663	1,62542E+12	-1	-1	-1	0	
2786	655	1,62542E+12	-1	-1	-1	990	
2787	695	1,62542E+12	-1	-1	-1	989	
2788	711	1,62542E+12	-1	-1	-1	0	
2789	767	1,62542E+12	-1	-1	-1	1020	
2790	711	1,62542E+12	-1	-1	-1	992	
2791	687	1,62542E+12	-1	-1	-1	988	
2792	719	1,62542E+12	-1	-1	-1	0	
2793	751	1,62542E+12	-1	-1	-1	1020	
2794	687	1,62542E+12	-1	-1	-1	992	
2795	751	1,62542E+12	-1	-1	-1	0	
2796	687	1,62542E+12	-1	-1	-1	989	
2797	751	1,62542E+12	-1	-1	-1	1019	
2798	583	1,62542E+12	-1	-1	-1	3001	
2799	943	1,62542E+12	-1	-1	-1	990	
2800	735	1,62542E+12	-1	-1	-1	989	
2801	775	1,62542E+12	-1	-1	-1	1021	
2802	751	1,62542E+12	-1	-1	-1	989	
2803	711	1,62542E+12	-1	-1	-1	0	
2804	727	1,62542E+12	-1	-1	-1	991	
2805	935	1,62542E+12	-1	-1	-1	2009	
2806	583	1,62542E+12	-1	-1	-1	991	
2807	943	1,62542E+12	-1	-1	-1	2010	
2808	743	1,62542E+12	-1	-1	-1	1020	
2809	751	1,62542E+12	-1	-1	-1	992	
2810	751	1,62542E+12	-1	-1	-1	1978	
2811	927	1,62542E+12	-1	-1	-1	4022	
2812	687	1,62542E+12	-1	-1	-1	0	
2813	679	1,62542E+12	-1	-1	-1	3988	
2814	727	1,62542E+12	-1	-1	-1	990	
2815	759	1,62542E+12	-1	-1	-1	0	
2816	655	1,62542E+12	-1	-1	-1	1020	
2817	615	1,62542E+12	-1	-1	-1	2041	
2818	759	1,62542E+12	-1	-1	-1	959	
2819	719	1,62542E+12	-1	-1	-1	991	
2820	647	1,62542E+12	-1	-1	-1	3000	
2821	743	1,62542E+12	-1	-1	-1	0	
2822	759	1,62542E+12	-1	-1	-1	989	
2823	711	1,62542E+12	-1	-1	-1	1020	
2824	591	1,62542E+12	-1	-1	-1	3000	
2825	735	1,62542E+12	-1	-1	-1	1980	
2826	799	1,62542E+12	-1	-1	-1	1020	
2827	711	1,62542E+12	-1	-1	-1	0	
2828	735	1,62542E+12	-1	-1	-1	991	
2829	679	1,62542E+12	-1	-1	-1	989	
2830	751	1,62542E+12	-1	-1	-1	1020	
2831	823	1,62542E+12	-1	-1	-1	3001	
2832	807	1,62542E+12	-1	-1	-1	989	
2833	727	1,62542E+12	-1	-1	-1	990	
2834	591	1,62542E+12	-1	-1	-1	1021	
2835	879	1,62542E+12	-1	-1	-1	0	
2836	679	1,62542E+12	-1	-1	-1	988	
2837	727	1,62542E+12	-1	-1	-1	992	
2838	735	1,62542E+12	-1	-1	-1	1020	
2839	767	1,62542E+12	-1	-1	-1	0	
2840	775	1,62542E+12	-1	-1	-1	990	
2841	751	1,62542E+12	-1	-1	-1	988	
2842	783	1,62542E+12	-1	-1	-1	1023	
2843	743	1,62542E+12	-1	-1	-1	0	
2844	759	1,62542E+12	-1	-1	-1	989	
2845	727	1,62542E+12	-1	-1	-1	989	
2846	1063	1,62542E+12	-1	-1	-1	2999	
2847	855	1,62542E+12	-1	-1	-1	1022	
2848	743	1,62542E+12	-1	-1	-1	990	
2849	783	1,62542E+12	-1	-1	-1	0	
2850	767	1,62542E+12	-1	-1	-1	990	
2851	759	1,62542E+12	-1	-1	-1	990	
2852	823	1,62542E+12	-1	-1	-1	1019	
2853	751	1,62542E+12	-1	-1	-1	991	
2854	791	1,62542E+12	-1	-1	-1	0	
2855	743	1,62542E+12	-1	-1	-1	989	
2856	743	1,62542E+12	-1	-1	-1	1022	
2857	767	1,62542E+12	-1	-1	-1	989	
2858	871	1,62542E+12	-1	-1	-1	0	
2859	703	1,62542E+12	-1	-1	-1	990	
2860	727	1,62542E+12	-1	-1	-1	1021	
2861	799	1,62542E+12	-1	-1	-1	988	
2862	663	1,62542E+12	-1	-1	-1	1	
2863	775	1,62542E+12	-1	-1	-1	989	
2864	927	1,62542E+12	-1	-1	-1	2012	
2865	823	1,62542E+12	-1	-1	-1	988	
2866	703	1,62542E+12	-1	-1	-1	1052	
2867	767	1,62542E+12	-1	-1	-1	989	
2868	607	1,62542E+12	-1	-1	-1	0	
2869	679	1,62542E+12	-1	-1	-1	4980	
2870	799	1,62542E+12	-1	-1	-1	991	
2871	727	1,62542E+12	-1	-1	-1	0	
2872	751	1,62542E+12	-1	-1	-1	987	
2873	775	1,62542E+12	-1	-1	-1	2012	
2874	727	1,62542E+12	-1	-1	-1	989	
2875	655	1,62542E+12	-1	-1	-1	1020	
2876	687	1,62542E+12	-1	-1	-1	0	
2877	703	1,62542E+12	-1	-1	-1	3000	
2878	631	1,62542E+12	-1	-1	-1	0	
2879	831	1,62542E+12	-1	-1	-1	3001	
2880	767	1,62542E+12	-1	-1	-1	0	
2881	767	1,62542E+12	-1	-1	-1	990	
2882	727	1,62542E+12	-1	-1	-1	990	
2883	551	1,62542E+12	-1	-1	-1	0	
2884	895	1,62542E+12	-1	-1	-1	1027	
2885	895	1,62542E+12	-1	-1	-1	983	
2886	687	1,62542E+12	-1	-1	-1	990	
2887	791	1,62542E+12	-1	-1	-1	1020	
2888	847	1,62542E+12	-1	-1	-1	0	
2889	775	1,62542E+12	-1	-1	-1	3991	
2890	751	1,62542E+12	-1	-1	-1	1020	
2891	767	1,62542E+12	-1	-1	-1	989	
2892	783	1,62542E+12	-1	-1	-1	1979	
2893	751	1,62542E+12	-1	-1	-1	1051	
2894	719	1,62542E+12	-1	-1	-1	990	
2895	751	1,62542E+12	-1	-1	-1	1950	
2896	535	1,62542E+12	-1	-1	-1	0	
2897	975	1,62542E+12	-1	-1	-1	1020	
2898	671	1,62542E+12	-1	-1	-1	991	
2899	703	1,62542E+12	-1	-1	-1	989	
2900	663	1,62542E+12	-1	-1	-1	0	
2901	823	1,62542E+12	-1	-1	-1	1021	
2902	735	1,62542E+12	-1	-1	-1	988	
2903	727	1,62542E+12	-1	-1	-1	1021	
2904	719	1,62542E+12	-1	-1	-1	1980	
2905	775	1,62542E+12	-1	-1	-1	0	
2906	711	1,62542E+12	-1	-1	-1	1022	
2907	855	1,62542E+12	-1	-1	-1	1979	
2908	679	1,62542E+12	-1	-1	-1	8011	
2909	759	1,62542E+12	-1	-1	-1	4982	
2910	639	1,62542E+12	-1	-1	-1	11008	
2911	751	1,62542E+12	-1	-1	-1	9990	
2912	687	1,62542E+12	-1	-1	-1	1019	
2913	839	1,62542E+12	-1	-1	-1	0	
2914	551	1,62542E+12	-1	-1	-1	989	
2915	631	1,62542E+12	-1	-1	-1	1021	
2916	935	1,62542E+12	-1	-1	-1	3991	
2917	791	1,62542E+12	-1	-1	-1	3988	
2918	655	1,62542E+12	-1	-1	-1	0	
2919	687	1,62542E+12	-1	-1	-1	3001	
2920	727	1,62542E+12	-1	-1	-1	0	
2921	783	1,62542E+12	-1	-1	-1	989	
2922	703	1,62542E+12	-1	-1	-1	1021	
2923	975	1,62542E+12	-1	-1	-1	6000	
2924	727	1,62542E+12	-1	-1	-1	1980	
2925	575	1,62542E+12	-1	-1	-1	2010	
2926	719	1,62542E+12	-1	-1	-1	990	
2927	751	1,62542E+12	-1	-1	-1	1021	
2928	759	1,62542E+12	-1	-1	-1	0	
2929	743	1,62542E+12	-1	-1	-1	989	
2930	583	1,62542E+12	-1	-1	-1	6000	
2931	559	1,62542E+12	-1	-1	-1	2489	
2932	903	1,62542E+12	-1	-1	-1	1021	
2933	743	1,62542E+12	-1	-1	-1	3000	
2934	711	1,62542E+12	-1	-1	-1	0	
2935	791	1,62542E+12	-1	-1	-1	991	
2936	751	1,62542E+12	-1	-1	-1	3989	
2937	799	1,62542E+12	-1	-1	-1	1021	
2938	711	1,62542E+12	-1	-1	-1	0	
2939	743	1,62542E+12	-1	-1	-1	3989	
2940	807	1,62542E+12	-1	-1	-1	1019	
2941	751	1,62542E+12	-1	-1	-1	5971	
2942	935	1,62542E+12	-1	-1	-1	2010	
2943	639	1,62542E+12	-1	-1	-1	989	
2944	719	1,62542E+12	-1	-1	-1	6001	
2945	767	1,62542E+12	-1	-1	-1	1020	
2946	591	1,62542E+12	-1	-1	-1	0	
2947	823	1,62542E+12	-1	-1	-1	991	
2948	799	1,62542E+12	-1	-1	-1	989	
2949	823	1,62542E+12	-1	-1	-1	4019	
2950	663	1,62542E+12	-1	-1	-1	9991	
2951	815	1,62542E+12	-1	-1	-1	3990	
2952	695	1,62542E+12	-1	-1	-1	1020	
2953	727	1,62542E+12	-1	-1	-1	1980	
2954	767	1,62542E+12	-1	-1	-1	1022	
2955	727	1,62542E+12	-1	-1	-1	0	
2956	767	1,62542E+12	-1	-1	-1	989	
2957	711	1,62542E+12	-1	-1	-1	990	
2958	495	1,62542E+12	-1	-1	-1	2009	
2959	959	1,62542E+12	-1	-1	-1	990	
2960	527	1,62542E+12	-1	-1	-1	0	
2961	711	1,62542E+12	-1	-1	-1	2010	
2962	743	1,62542E+12	-1	-1	-1	990	
2963	839	1,62542E+12	-1	-1	-1	990	
2964	679	1,62542E+12	-1	-1	-1	0	
2965	807	1,62542E+12	-1	-1	-1	1021	
2966	759	1,62542E+12	-1	-1	-1	990	
2967	695	1,62542E+12	-1	-1	-1	2009	
2968	815	1,62542E+12	-1	-1	-1	989	
2969	735	1,62542E+12	-1	-1	-1	991	
2970	719	1,62542E+12	-1	-1	-1	3000	
2971	767	1,62542E+12	-1	-1	-1	0	
2972	703	1,62542E+12	-1	-1	-1	1019	
2973	743	1,62542E+12	-1	-1	-1	992	
2974	815	1,62542E+12	-1	-1	-1	989	
2975	671	1,62542E+12	-1	-1	-1	0	
2976	727	1,62542E+12	-1	-1	-1	1020	
2977	551	1,62542E+12	-1	-1	-1	994	
2978	751	1,62542E+12	-1	-1	-1	4017	
2979	695	1,62542E+12	-1	-1	-1	990	
2980	783	1,62542E+12	-1	-1	-1	990	
2981	687	1,62542E+12	-1	-1	-1	0	
2982	815	1,62542E+12	-1	-1	-1	991	
2983	839	1,62542E+12	-1	-1	-1	1020	
2984	775	1,62542E+12	-1	-1	-1	3989	
2985	783	1,62542E+12	-1	-1	-1	989	
2986	671	1,62542E+12	-1	-1	-1	1022	
2987	775	1,62542E+12	-1	-1	-1	1979	
2988	695	1,62542E+12	-1	-1	-1	1020	
2989	735	1,62542E+12	-1	-1	-1	989	
2990	791	1,62542E+12	-1	-1	-1	1	
2991	855	1,62542E+12	-1	-1	-1	989	
2992	623	1,62542E+12	-1	-1	-1	1021	
2993	687	1,62542E+12	-1	-1	-1	990	
2994	911	1,62542E+12	-1	-1	-1	989	
2995	839	1,62542E+12	-1	-1	-1	0	
2996	719	1,62542E+12	-1	-1	-1	1021	
2997	783	1,62542E+12	-1	-1	-1	991	
2998	727	1,62542E+12	-1	-1	-1	989	
2999	551	1,62542E+12	-1	-1	-1	0	
3000	991	1,62542E+12	-1	-1	-1	1020	
3001	751	1,62542E+12	-1	-1	-1	1980	
3002	727	1,62542E+12	-1	-1	-1	1021	
3003	735	1,62542E+12	-1	-1	-1	1978	
3004	583	1,62542E+12	-1	-1	-1	1020	
3005	815	1,62542E+12	-1	-1	-1	992	
3006	855	1,62542E+12	-1	-1	-1	989	
3007	679	1,62542E+12	-1	-1	-1	0	
3008	791	1,62542E+12	-1	-1	-1	1050	
3009	799	1,62542E+12	-1	-1	-1	3959	
3010	871	1,62542E+12	-1	-1	-1	991	
3011	751	1,62542E+12	-1	-1	-1	1019	
3012	759	1,62542E+12	-1	-1	-1	0	
3013	743	1,62542E+12	-1	-1	-1	1980	
3014	871	1,62542E+12	-1	-1	-1	1022	
3015	719	1,62542E+12	-1	-1	-1	989	
3016	695	1,62542E+12	-1	-1	-1	1020	
3017	775	1,62542E+12	-1	-1	-1	991	
3018	615	1,62542E+12	-1	-1	-1	0	
3019	743	1,62542E+12	-1	-1	-1	989	
3020	711	1,62542E+12	-1	-1	-1	990	
3021	735	1,62542E+12	-1	-1	-1	0	
3022	783	1,62542E+12	-1	-1	-1	1021	
3023	479	1,62542E+12	-1	-1	-1	990	
3024	759	1,62542E+12	-1	-1	-1	988	
3025	783	1,62542E+12	-1	-1	-1	1022	
3026	799	1,62542E+12	-1	-1	-1	991	
3027	727	1,62542E+12	-1	-1	-1	989	
3028	719	1,62542E+12	-1	-1	-1	0	
3029	807	1,62542E+12	-1	-1	-1	2999	
3030	511	1,62542E+12	-1	-1	-1	0	
3031	695	1,62542E+12	-1	-1	-1	1020	
3032	783	1,62542E+12	-1	-1	-1	1980	
3033	711	1,62542E+12	-1	-1	-1	1020	
3034	743	1,62542E+12	-1	-1	-1	0	
3035	751	1,62542E+12	-1	-1	-1	992	
3036	759	1,62542E+12	-1	-1	-1	988	
3037	719	1,62542E+12	-1	-1	-1	1021	
3038	775	1,62542E+12	-1	-1	-1	0	
3039	727	1,62542E+12	-1	-1	-1	989	
3040	687	1,62542E+12	-1	-1	-1	990	
3041	847	1,62542E+12	-1	-1	-1	1051	
3042	767	1,62542E+12	-1	-1	-1	0	
3043	775	1,62542E+12	-1	-1	-1	2970	
3044	799	1,62542E+12	-1	-1	-1	0	
3045	735	1,62542E+12	-1	-1	-1	989	
3046	671	1,62542E+12	-1	-1	-1	990	
3047	823	1,62542E+12	-1	-1	-1	1021	
3048	767	1,62542E+12	-1	-1	-1	0	
3049	759	1,62542E+12	-1	-1	-1	989	
3050	535	1,62542E+12	-1	-1	-1	989	
3051	823	1,62542E+12	-1	-1	-1	0	
3052	991	1,62542E+12	-1	-1	-1	3000	
3053	727	1,62542E+12	-1	-1	-1	3001	
3054	511	1,62542E+12	-1	-1	-1	2010	
3055	567	1,62542E+12	-1	-1	-1	3989	
3056	839	1,62542E+12	-1	-1	-1	1022	
3057	759	1,62542E+12	-1	-1	-1	989	
3058	799	1,62542E+12	-1	-1	-1	989	
3059	1023	1,62542E+12	-1	-1	-1	5012	
3060	671	1,62542E+12	-1	-1	-1	1036	
3061	775	1,62542E+12	-1	-1	-1	975	
3062	743	1,62542E+12	-1	-1	-1	0	
3063	799	1,62542E+12	-1	-1	-1	3029	
3064	703	1,62542E+12	-1	-1	-1	0	
3065	751	1,62542E+12	-1	-1	-1	3960	
3066	647	1,62542E+12	-1	-1	-1	988	
3067	839	1,62542E+12	-1	-1	-1	1022	
3068	775	1,62542E+12	-1	-1	-1	0	
3069	895	1,62542E+12	-1	-1	-1	3990	
3070	927	1,62542E+12	-1	-1	-1	990	
3071	823	1,62542E+12	-1	-1	-1	1020	
3072	727	1,62542E+12	-1	-1	-1	0	
3073	935	1,62542E+12	-1	-1	-1	990	
3074	511	1,62542E+12	-1	-1	-1	989	
3075	807	1,62542E+12	-1	-1	-1	1023	
3076	719	1,62542E+12	-1	-1	-1	0	
3077	743	1,62542E+12	-1	-1	-1	3988	
3078	959	1,62542E+12	-1	-1	-1	3990	
3079	751	1,62542E+12	-1	-1	-1	2011	
3080	711	1,62542E+12	-1	-1	-1	989	
3081	719	1,62542E+12	-1	-1	-1	2010	
3082	655	1,62542E+12	-1	-1	-1	990	
3083	871	1,62542E+12	-1	-1	-1	989	
3084	735	1,62542E+12	-1	-1	-1	0	
3085	775	1,62542E+12	-1	-1	-1	1021	
3086	735	1,62542E+12	-1	-1	-1	990	
3087	671	1,62542E+12	-1	-1	-1	0	
3088	815	1,62542E+12	-1	-1	-1	990	
3089	727	1,62542E+12	-1	-1	-1	1050	
3090	711	1,62542E+12	-1	-1	-1	3962	
3091	743	1,62542E+12	-1	-1	-1	0	
3092	743	1,62542E+12	-1	-1	-1	8998	
3093	703	1,62542E+12	-1	-1	-1	1020	
3094	735	1,62542E+12	-1	-1	-1	990	
3095	719	1,62542E+12	-1	-1	-1	0	
3096	583	1,62542E+12	-1	-1	-1	4980	
3097	775	1,62542E+12	-1	-1	-1	4021	
3098	703	1,62542E+12	-1	-1	-1	990	
3099	743	1,62542E+12	-1	-1	-1	989	
3100	663	1,62542E+12	-1	-1	-1	0	
3101	791	1,62542E+12	-1	-1	-1	1021	
3102	703	1,62542E+12	-1	-1	-1	990	
3103	615	1,62542E+12	-1	-1	-1	0	
3104	1000	1,62542E+12	-1	-1	-1	989	
3105	703	1,62542E+12	-1	-1	-1	11011	
3106	927	1,62542E+12	-1	-1	-1	1	
3107	751	1,62542E+12	-1	-1	-1	2999	
3108	687	1,62542E+12	-1	-1	-1	3000	
3109	663	1,62542E+12	-1	-1	-1	6000	
3110	767	1,62542E+12	-1	-1	-1	0	
3111	823	1,62542E+12	-1	-1	-1	989	
3112	719	1,62542E+12	-1	-1	-1	1021	
3113	687	1,62542E+12	-1	-1	-1	990	
3114	719	1,62542E+12	-1	-1	-1	0	
3115	487	1,62542E+12	-1	-1	-1	5010	
3116	551	1,62542E+12	-1	-1	-1	990	
3117	743	1,62542E+12	-1	-1	-1	2010	
3118	775	1,62542E+12	-1	-1	-1	6991	
3119	527	1,62542E+12	-1	-1	-1	988	
3120	911	1,62542E+12	-1	-1	-1	1021	
3121	751	1,62542E+12	-1	-1	-1	0	
3122	719	1,62542E+12	-1	-1	-1	3992	
3123	743	1,62542E+12	-1	-1	-1	2999	
3124	791	1,62542E+12	-1	-1	-1	988	
3125	935	1,62542E+12	-1	-1	-1	3032	
3126	647	1,62542E+12	-1	-1	-1	1979	
3127	687	1,62542E+12	-1	-1	-1	2011	
3128	727	1,62542E+12	-1	-1	-1	1980	
3129	735	1,62542E+12	-1	-1	-1	989	
3130	727	1,62542E+12	-1	-1	-1	1020	
3131	887	1,62542E+12	-1	-1	-1	2011	
3132	535	1,62542E+12	-1	-1	-1	0	
3133	671	1,62542E+12	-1	-1	-1	1980	
3134	1079	1,62542E+12	-1	-1	-1	5999	
3135	791	1,62542E+12	-1	-1	-1	5010	
3136	927	1,62542E+12	-1	-1	-1	7982	
3137	687	1,62542E+12	-1	-1	-1	3027	
3138	759	1,62542E+12	-1	-1	-1	0	
3139	687	1,62542E+12	-1	-1	-1	2971	
3140	735	1,62542E+12	-1	-1	-1	1020	
3141	719	1,62542E+12	-1	-1	-1	990	
3142	759	1,62542E+12	-1	-1	-1	6000	
3143	759	1,62542E+12	-1	-1	-1	990	
3144	751	1,62542E+12	-1	-1	-1	0	
3145	783	1,62542E+12	-1	-1	-1	1021	
3146	759	1,62542E+12	-1	-1	-1	989	
3147	759	1,62542E+12	-1	-1	-1	990	
3148	759	1,62542E+12	-1	-1	-1	0	
3149	751	1,62542E+12	-1	-1	-1	1067	
3150	727	1,62542E+12	-1	-1	-1	942	
3151	839	1,62542E+12	-1	-1	-1	2010	
3152	647	1,62542E+12	-1	-1	-1	991	
